entry_id,audio,query,ground_truth,_split
4239,Yn-JyOqYSLQM@m1951_3_laughter@4-175846-A-43.wav,Does the audio contain the sound of laughter?,yes,test
4240,Yn-JyOqYSLQM@m1951_3_laughter@4-175846-A-43@4-165933-A-45.wav,Does the audio contain the sound of fireworks?,no,test
4241,Yn-JyOqYSLQM@m1951_3_laughter@4-175846-A-43.wav,Does the audio contain the sound of fireworks?,no,test
4242,Yn-JyOqYSLQM@4-165933-A-45@4-175846-A-43@m1951_3_laughter.wav,Have you noticed the sound of laughter in the audio?,yes,test
4243,Yn-JyOqYSLQM@4-165933-A-45@4-175846-A-43.wav,Have you noticed the sound of laughter in the audio?,no,test
4244,Yn-JyOqYSLQM@4-165933-A-45@4-175846-A-43@m1951_3_laughter.wav,Have you noticed the sound of train in the audio?,yes,test
4245,Yn-JyOqYSLQM@4-165933-A-45@4-175846-A-43.wav,Have you noticed the sound of train in the audio?,yes,test
4246,Yn-JyOqYSLQM@4-165933-A-45@4-175846-A-43@m1951_3_laughter.wav,"Have you noticed the sound of door, wood creaks in the audio?",no,test
4247,Yn-JyOqYSLQM@4-165933-A-45@4-175846-A-43.wav,"Have you noticed the sound of door, wood creaks in the audio?",no,test
4248,Yn-JyOqYSLQM@2-135649-B-45@2-81970-B-7@1-51036-A-16.wav,Can you hear the sound of wind in the audio?,yes,test
4249,Yn-JyOqYSLQM@2-135649-B-45@2-81970-B-7.wav,Can you hear the sound of wind in the audio?,no,test
4250,Yn-JyOqYSLQM@2-135649-B-45@2-81970-B-7@1-51036-A-16.wav,Can you hear the sound of train in the audio?,yes,test
4251,Yn-JyOqYSLQM@2-135649-B-45@2-81970-B-7.wav,Can you hear the sound of train in the audio?,yes,test
4252,Yn-JyOqYSLQM@2-135649-B-45@2-81970-B-7@1-51036-A-16.wav,Can you hear the sound of sneeze in the audio?,no,test
4253,Yn-JyOqYSLQM@2-135649-B-45@2-81970-B-7.wav,Can you hear the sound of sneeze in the audio?,no,test
4254,Yn-JyOqYSLQM@2-135649-B-45@1-51036-A-16@2-81970-B-7.wav,Can you detect the sound of insects in the audio?,yes,test
4255,Yn-JyOqYSLQM@2-135649-B-45@1-51036-A-16.wav,Can you detect the sound of insects in the audio?,no,test
4256,Yn-JyOqYSLQM@2-135649-B-45@1-51036-A-16@2-81970-B-7.wav,Can you detect the sound of wind in the audio?,yes,test
4257,Yn-JyOqYSLQM@2-135649-B-45@1-51036-A-16.wav,Can you detect the sound of wind in the audio?,yes,test
4258,Yn-JyOqYSLQM@2-135649-B-45@1-51036-A-16@2-81970-B-7.wav,Can you detect the sound of hand saw in the audio?,no,test
4259,Yn-JyOqYSLQM@2-135649-B-45@1-51036-A-16.wav,Can you detect the sound of hand saw in the audio?,no,test
4260,Yn-JyOqYSLQM@2-81970-B-7@1-51036-A-16@2-135649-B-45.wav,Is there a sound of train in the audio?,yes,test
4261,Yn-JyOqYSLQM@2-81970-B-7@1-51036-A-16.wav,Is there a sound of train in the audio?,no,test
4262,Yn-JyOqYSLQM@2-81970-B-7@1-51036-A-16@2-135649-B-45.wav,Is there a sound of insects in the audio?,yes,test
4263,Yn-JyOqYSLQM@2-81970-B-7@1-51036-A-16.wav,Is there a sound of insects in the audio?,yes,test
4264,Yn-JyOqYSLQM@2-81970-B-7@1-51036-A-16@2-135649-B-45.wav,Is there a sound of sea waves in the audio?,no,test
4265,Yn-JyOqYSLQM@2-81970-B-7@1-51036-A-16.wav,Is there a sound of sea waves in the audio?,no,test
4266,YDzKjogSVOLM@1-26222-A-10@1-155858-F-25@2-110011-A-5.wav,Does the audio contain the sound of cat?,yes,test
4267,YDzKjogSVOLM@1-26222-A-10@1-155858-F-25.wav,Does the audio contain the sound of cat?,no,test
4268,YDzKjogSVOLM@1-26222-A-10@1-155858-F-25@2-110011-A-5.wav,Does the audio contain the sound of rain?,yes,test
4269,YDzKjogSVOLM@1-26222-A-10@1-155858-F-25.wav,Does the audio contain the sound of rain?,yes,test
4270,YDzKjogSVOLM@1-26222-A-10@1-155858-F-25@2-110011-A-5.wav,Does the audio contain the sound of clock alarm?,no,test
4271,YDzKjogSVOLM@1-26222-A-10@1-155858-F-25.wav,Does the audio contain the sound of clock alarm?,no,test
4272,YDzKjogSVOLM@1-26222-A-10@2-110011-A-5@1-155858-F-25.wav,Have you noticed the sound of footsteps in the audio?,yes,test
4273,YDzKjogSVOLM@1-26222-A-10@2-110011-A-5.wav,Have you noticed the sound of footsteps in the audio?,no,test
4274,YDzKjogSVOLM@1-26222-A-10@2-110011-A-5@1-155858-F-25.wav,Have you noticed the sound of rain in the audio?,yes,test
4275,YDzKjogSVOLM@1-26222-A-10@2-110011-A-5.wav,Have you noticed the sound of rain in the audio?,yes,test
4276,YDzKjogSVOLM@1-26222-A-10@2-110011-A-5@1-155858-F-25.wav,Have you noticed the sound of toilet flush in the audio?,no,test
4277,YDzKjogSVOLM@1-26222-A-10@2-110011-A-5.wav,Have you noticed the sound of toilet flush in the audio?,no,test
4278,YDzKjogSVOLM@1-155858-F-25@2-110011-A-5@1-26222-A-10.wav,Can you hear the sound of rain in the audio?,yes,test
4279,YDzKjogSVOLM@1-155858-F-25@2-110011-A-5.wav,Can you hear the sound of rain in the audio?,no,test
4280,YDzKjogSVOLM@1-155858-F-25@2-110011-A-5@1-26222-A-10.wav,Can you hear the sound of footsteps in the audio?,yes,test
4281,YDzKjogSVOLM@1-155858-F-25@2-110011-A-5.wav,Can you hear the sound of footsteps in the audio?,yes,test
4282,YDzKjogSVOLM@1-155858-F-25@2-110011-A-5@1-26222-A-10.wav,Can you hear the sound of train in the audio?,no,test
4283,YDzKjogSVOLM@1-155858-F-25@2-110011-A-5.wav,Can you hear the sound of train in the audio?,no,test
4284,YDzKjogSVOLM@2-117271-A-0@4-117630-A-25@3-155584-A-14.wav,Can you detect the sound of chirping birds in the audio?,yes,test
4285,YDzKjogSVOLM@2-117271-A-0@4-117630-A-25.wav,Can you detect the sound of chirping birds in the audio?,no,test
4286,YDzKjogSVOLM@2-117271-A-0@4-117630-A-25@3-155584-A-14.wav,Can you detect the sound of footsteps in the audio?,yes,test
4287,YDzKjogSVOLM@2-117271-A-0@4-117630-A-25.wav,Can you detect the sound of footsteps in the audio?,yes,test
4288,YDzKjogSVOLM@2-117271-A-0@4-117630-A-25@3-155584-A-14.wav,Can you detect the sound of crackling fire in the audio?,no,test
4289,YDzKjogSVOLM@2-117271-A-0@4-117630-A-25.wav,Can you detect the sound of crackling fire in the audio?,no,test
4290,YDzKjogSVOLM@2-117271-A-0@3-155584-A-14@4-117630-A-25.wav,Is there a sound of footsteps in the audio?,yes,test
4291,YDzKjogSVOLM@2-117271-A-0@3-155584-A-14.wav,Is there a sound of footsteps in the audio?,no,test
4292,YDzKjogSVOLM@2-117271-A-0@3-155584-A-14@4-117630-A-25.wav,Is there a sound of dog in the audio?,yes,test
4293,YDzKjogSVOLM@2-117271-A-0@3-155584-A-14.wav,Is there a sound of dog in the audio?,yes,test
4294,YDzKjogSVOLM@2-117271-A-0@3-155584-A-14@4-117630-A-25.wav,Is there a sound of crying baby in the audio?,no,test
4295,YDzKjogSVOLM@2-117271-A-0@3-155584-A-14.wav,Is there a sound of crying baby in the audio?,no,test
4296,YDzKjogSVOLM@4-117630-A-25@3-155584-A-14@2-117271-A-0.wav,Does the audio contain the sound of dog?,yes,test
4297,YDzKjogSVOLM@4-117630-A-25@3-155584-A-14.wav,Does the audio contain the sound of dog?,no,test
4298,YDzKjogSVOLM@4-117630-A-25@3-155584-A-14@2-117271-A-0.wav,Does the audio contain the sound of footsteps?,yes,test
4299,YDzKjogSVOLM@4-117630-A-25@3-155584-A-14.wav,Does the audio contain the sound of footsteps?,yes,test
4300,YDzKjogSVOLM@4-117630-A-25@3-155584-A-14@2-117271-A-0.wav,Does the audio contain the sound of mouse click?,no,test
4301,YDzKjogSVOLM@4-117630-A-25@3-155584-A-14.wav,Does the audio contain the sound of mouse click?,no,test
4302,YDzKjogSVOLM@5-243025-A-25@2-120586-A-6@2-72547-B-14.wav,Have you noticed the sound of chirping birds in the audio?,yes,test
4303,YDzKjogSVOLM@5-243025-A-25@2-120586-A-6.wav,Have you noticed the sound of chirping birds in the audio?,no,test
4304,YDzKjogSVOLM@5-243025-A-25@2-120586-A-6@2-72547-B-14.wav,Have you noticed the sound of hen in the audio?,yes,test
4305,YDzKjogSVOLM@5-243025-A-25@2-120586-A-6.wav,Have you noticed the sound of hen in the audio?,yes,test
4306,YDzKjogSVOLM@5-243025-A-25@2-120586-A-6@2-72547-B-14.wav,Have you noticed the sound of clock alarm in the audio?,no,test
4307,YDzKjogSVOLM@5-243025-A-25@2-120586-A-6.wav,Have you noticed the sound of clock alarm in the audio?,no,test
4308,YDzKjogSVOLM@5-243025-A-25@2-72547-B-14@2-120586-A-6.wav,Can you hear the sound of hen in the audio?,yes,test
4309,YDzKjogSVOLM@5-243025-A-25@2-72547-B-14.wav,Can you hear the sound of hen in the audio?,no,test
4310,YDzKjogSVOLM@5-243025-A-25@2-72547-B-14@2-120586-A-6.wav,Can you hear the sound of chirping birds in the audio?,yes,test
4311,YDzKjogSVOLM@5-243025-A-25@2-72547-B-14.wav,Can you hear the sound of chirping birds in the audio?,yes,test
4312,YDzKjogSVOLM@5-243025-A-25@2-72547-B-14@2-120586-A-6.wav,Can you hear the sound of insects in the audio?,no,test
4313,YDzKjogSVOLM@5-243025-A-25@2-72547-B-14.wav,Can you hear the sound of insects in the audio?,no,test
4314,YDzKjogSVOLM@2-120586-A-6@2-72547-B-14@5-243025-A-25.wav,Can you detect the sound of footsteps in the audio?,yes,test
4315,YDzKjogSVOLM@2-120586-A-6@2-72547-B-14.wav,Can you detect the sound of footsteps in the audio?,no,test
4316,YDzKjogSVOLM@2-120586-A-6@2-72547-B-14@5-243025-A-25.wav,Can you detect the sound of hen in the audio?,yes,test
4317,YDzKjogSVOLM@2-120586-A-6@2-72547-B-14.wav,Can you detect the sound of hen in the audio?,yes,test
4318,YDzKjogSVOLM@2-120586-A-6@2-72547-B-14@5-243025-A-25.wav,Can you detect the sound of snoring in the audio?,no,test
4319,YDzKjogSVOLM@2-120586-A-6@2-72547-B-14.wav,Can you detect the sound of snoring in the audio?,no,test
4320,YbAqgL5dCQOE@3-155766-A-13@4-163608-B-16@4-181628-A-17.wav,Is there a sound of pouring water in the audio?,yes,test
4321,YbAqgL5dCQOE@3-155766-A-13@4-163608-B-16.wav,Is there a sound of pouring water in the audio?,no,test
4322,YbAqgL5dCQOE@3-155766-A-13@4-163608-B-16@4-181628-A-17.wav,Is there a sound of crickets in the audio?,yes,test
4323,YbAqgL5dCQOE@3-155766-A-13@4-163608-B-16.wav,Is there a sound of crickets in the audio?,yes,test
4324,YbAqgL5dCQOE@3-155766-A-13@4-163608-B-16@4-181628-A-17.wav,Is there a sound of dog in the audio?,no,test
4325,YbAqgL5dCQOE@3-155766-A-13@4-163608-B-16.wav,Is there a sound of dog in the audio?,no,test
4326,YbAqgL5dCQOE@3-155766-A-13@4-181628-A-17@4-163608-B-16.wav,Does the audio contain the sound of wind?,yes,test
4327,YbAqgL5dCQOE@3-155766-A-13@4-181628-A-17.wav,Does the audio contain the sound of wind?,no,test
4328,YbAqgL5dCQOE@3-155766-A-13@4-181628-A-17@4-163608-B-16.wav,Does the audio contain the sound of crickets?,yes,test
4329,YbAqgL5dCQOE@3-155766-A-13@4-181628-A-17.wav,Does the audio contain the sound of crickets?,yes,test
4330,YbAqgL5dCQOE@3-155766-A-13@4-181628-A-17@4-163608-B-16.wav,Does the audio contain the sound of throat clearing?,no,test
4331,YbAqgL5dCQOE@3-155766-A-13@4-181628-A-17.wav,Does the audio contain the sound of throat clearing?,no,test
4332,YbAqgL5dCQOE@4-163608-B-16@4-181628-A-17@3-155766-A-13.wav,Have you noticed the sound of crickets in the audio?,yes,test
4333,YbAqgL5dCQOE@4-163608-B-16@4-181628-A-17.wav,Have you noticed the sound of crickets in the audio?,no,test
4334,YbAqgL5dCQOE@4-163608-B-16@4-181628-A-17@3-155766-A-13.wav,Have you noticed the sound of wind in the audio?,yes,test
4335,YbAqgL5dCQOE@4-163608-B-16@4-181628-A-17.wav,Have you noticed the sound of wind in the audio?,yes,test
4336,YbAqgL5dCQOE@4-163608-B-16@4-181628-A-17@3-155766-A-13.wav,Have you noticed the sound of dog in the audio?,no,test
4337,YbAqgL5dCQOE@4-163608-B-16@4-181628-A-17.wav,Have you noticed the sound of dog in the audio?,no,test
4338,YbAqgL5dCQOE@1-47709-A-16@4-181362-A-13@4-204618-A-11.wav,Can you hear the sound of sea waves in the audio?,yes,test
4339,YbAqgL5dCQOE@1-47709-A-16@4-181362-A-13.wav,Can you hear the sound of sea waves in the audio?,no,test
4340,YbAqgL5dCQOE@1-47709-A-16@4-181362-A-13@4-204618-A-11.wav,Can you hear the sound of crickets in the audio?,yes,test
4341,YbAqgL5dCQOE@1-47709-A-16@4-181362-A-13.wav,Can you hear the sound of crickets in the audio?,yes,test
4342,YbAqgL5dCQOE@1-47709-A-16@4-181362-A-13@4-204618-A-11.wav,Can you hear the sound of snoring in the audio?,no,test
4343,YbAqgL5dCQOE@1-47709-A-16@4-181362-A-13.wav,Can you hear the sound of snoring in the audio?,no,test
4344,YbAqgL5dCQOE@1-47709-A-16@4-204618-A-11@4-181362-A-13.wav,Can you detect the sound of crickets in the audio?,yes,test
4345,YbAqgL5dCQOE@1-47709-A-16@4-204618-A-11.wav,Can you detect the sound of crickets in the audio?,no,test
4346,YbAqgL5dCQOE@1-47709-A-16@4-204618-A-11@4-181362-A-13.wav,Can you detect the sound of wind in the audio?,yes,test
4347,YbAqgL5dCQOE@1-47709-A-16@4-204618-A-11.wav,Can you detect the sound of wind in the audio?,yes,test
4348,YbAqgL5dCQOE@1-47709-A-16@4-204618-A-11@4-181362-A-13.wav,Can you detect the sound of fireworks in the audio?,no,test
4349,YbAqgL5dCQOE@1-47709-A-16@4-204618-A-11.wav,Can you detect the sound of fireworks in the audio?,no,test
4350,YbAqgL5dCQOE@4-181362-A-13@4-204618-A-11@1-47709-A-16.wav,Is there a sound of wind in the audio?,yes,test
4351,YbAqgL5dCQOE@4-181362-A-13@4-204618-A-11.wav,Is there a sound of wind in the audio?,no,test
4352,YbAqgL5dCQOE@4-181362-A-13@4-204618-A-11@1-47709-A-16.wav,Is there a sound of crickets in the audio?,yes,test
4353,YbAqgL5dCQOE@4-181362-A-13@4-204618-A-11.wav,Is there a sound of crickets in the audio?,yes,test
4354,YbAqgL5dCQOE@4-181362-A-13@4-204618-A-11@1-47709-A-16.wav,Is there a sound of breathing in the audio?,no,test
4355,YbAqgL5dCQOE@4-181362-A-13@4-204618-A-11.wav,Is there a sound of breathing in the audio?,no,test
4356,YbAqgL5dCQOE@4-195805-A-13@4-156993-A-19@1-90797-A-15.wav,Does the audio contain the sound of water drops?,yes,test
4357,YbAqgL5dCQOE@4-195805-A-13@4-156993-A-19.wav,Does the audio contain the sound of water drops?,no,test
4358,YbAqgL5dCQOE@4-195805-A-13@4-156993-A-19@1-90797-A-15.wav,Does the audio contain the sound of thunderstorm?,yes,test
4359,YbAqgL5dCQOE@4-195805-A-13@4-156993-A-19.wav,Does the audio contain the sound of thunderstorm?,yes,test
4360,YbAqgL5dCQOE@4-195805-A-13@4-156993-A-19@1-90797-A-15.wav,Does the audio contain the sound of clock alarm?,no,test
4361,YbAqgL5dCQOE@4-195805-A-13@4-156993-A-19.wav,Does the audio contain the sound of clock alarm?,no,test
4362,YbAqgL5dCQOE@4-195805-A-13@1-90797-A-15@4-156993-A-19.wav,Have you noticed the sound of thunderstorm in the audio?,yes,test
4363,YbAqgL5dCQOE@4-195805-A-13@1-90797-A-15.wav,Have you noticed the sound of thunderstorm in the audio?,no,test
4364,YbAqgL5dCQOE@4-195805-A-13@1-90797-A-15@4-156993-A-19.wav,Have you noticed the sound of water drops in the audio?,yes,test
4365,YbAqgL5dCQOE@4-195805-A-13@1-90797-A-15.wav,Have you noticed the sound of water drops in the audio?,yes,test
4366,YbAqgL5dCQOE@4-195805-A-13@1-90797-A-15@4-156993-A-19.wav,Have you noticed the sound of laughter in the audio?,no,test
4367,YbAqgL5dCQOE@4-195805-A-13@1-90797-A-15.wav,Have you noticed the sound of laughter in the audio?,no,test
4368,YbAqgL5dCQOE@4-156993-A-19@1-90797-A-15@4-195805-A-13.wav,Can you hear the sound of crickets in the audio?,yes,test
4369,YbAqgL5dCQOE@4-156993-A-19@1-90797-A-15.wav,Can you hear the sound of crickets in the audio?,no,test
4370,YbAqgL5dCQOE@4-156993-A-19@1-90797-A-15@4-195805-A-13.wav,Can you hear the sound of thunderstorm in the audio?,yes,test
4371,YbAqgL5dCQOE@4-156993-A-19@1-90797-A-15.wav,Can you hear the sound of thunderstorm in the audio?,yes,test
4372,YbAqgL5dCQOE@4-156993-A-19@1-90797-A-15@4-195805-A-13.wav,Can you hear the sound of sheep in the audio?,no,test
4373,YbAqgL5dCQOE@4-156993-A-19@1-90797-A-15.wav,Can you hear the sound of sheep in the audio?,no,test
4374,Y3wrdPAeqjVI@5-217158-A-0@m3326_0_sigh@3-110913-B-7.wav,Can you detect the sound of insects in the audio?,yes,test
4375,Y3wrdPAeqjVI@5-217158-A-0@m3326_0_sigh.wav,Can you detect the sound of insects in the audio?,no,test
4376,Y3wrdPAeqjVI@5-217158-A-0@m3326_0_sigh@3-110913-B-7.wav,Can you detect the sound of sigh in the audio?,yes,test
4377,Y3wrdPAeqjVI@5-217158-A-0@m3326_0_sigh.wav,Can you detect the sound of sigh in the audio?,yes,test
4378,Y3wrdPAeqjVI@5-217158-A-0@m3326_0_sigh@3-110913-B-7.wav,Can you detect the sound of crickets in the audio?,no,test
4379,Y3wrdPAeqjVI@5-217158-A-0@m3326_0_sigh.wav,Can you detect the sound of crickets in the audio?,no,test
4380,Y3wrdPAeqjVI@5-217158-A-0@3-110913-B-7@m3326_0_sigh.wav,Is there a sound of sigh in the audio?,yes,test
4381,Y3wrdPAeqjVI@5-217158-A-0@3-110913-B-7.wav,Is there a sound of sigh in the audio?,no,test
4382,Y3wrdPAeqjVI@5-217158-A-0@3-110913-B-7@m3326_0_sigh.wav,Is there a sound of dog in the audio?,yes,test
4383,Y3wrdPAeqjVI@5-217158-A-0@3-110913-B-7.wav,Is there a sound of dog in the audio?,yes,test
4384,Y3wrdPAeqjVI@5-217158-A-0@3-110913-B-7@m3326_0_sigh.wav,Is there a sound of pig in the audio?,no,test
4385,Y3wrdPAeqjVI@5-217158-A-0@3-110913-B-7.wav,Is there a sound of pig in the audio?,no,test
4386,Y3wrdPAeqjVI@m3326_0_sigh@3-110913-B-7@5-217158-A-0.wav,Does the audio contain the sound of dog?,yes,test
4387,Y3wrdPAeqjVI@m3326_0_sigh@3-110913-B-7.wav,Does the audio contain the sound of dog?,no,test
4388,Y3wrdPAeqjVI@m3326_0_sigh@3-110913-B-7@5-217158-A-0.wav,Does the audio contain the sound of sigh?,yes,test
4389,Y3wrdPAeqjVI@m3326_0_sigh@3-110913-B-7.wav,Does the audio contain the sound of sigh?,yes,test
4390,Y3wrdPAeqjVI@m3326_0_sigh@3-110913-B-7@5-217158-A-0.wav,Does the audio contain the sound of hen?,no,test
4391,Y3wrdPAeqjVI@m3326_0_sigh@3-110913-B-7.wav,Does the audio contain the sound of hen?,no,test
4392,Y3wrdPAeqjVI@5-195710-A-10@3-146972-A-5@1-18631-A-23.wav,Have you noticed the sound of breathing in the audio?,yes,test
4393,Y3wrdPAeqjVI@5-195710-A-10@3-146972-A-5.wav,Have you noticed the sound of breathing in the audio?,no,test
4394,Y3wrdPAeqjVI@5-195710-A-10@3-146972-A-5@1-18631-A-23.wav,Have you noticed the sound of cat in the audio?,yes,test
4395,Y3wrdPAeqjVI@5-195710-A-10@3-146972-A-5.wav,Have you noticed the sound of cat in the audio?,yes,test
4396,Y3wrdPAeqjVI@5-195710-A-10@3-146972-A-5@1-18631-A-23.wav,Have you noticed the sound of engine in the audio?,no,test
4397,Y3wrdPAeqjVI@5-195710-A-10@3-146972-A-5.wav,Have you noticed the sound of engine in the audio?,no,test
4398,Y3wrdPAeqjVI@5-195710-A-10@1-18631-A-23@3-146972-A-5.wav,Can you hear the sound of cat in the audio?,yes,test
4399,Y3wrdPAeqjVI@5-195710-A-10@1-18631-A-23.wav,Can you hear the sound of cat in the audio?,no,test
4400,Y3wrdPAeqjVI@5-195710-A-10@1-18631-A-23@3-146972-A-5.wav,Can you hear the sound of breathing in the audio?,yes,test
4401,Y3wrdPAeqjVI@5-195710-A-10@1-18631-A-23.wav,Can you hear the sound of breathing in the audio?,yes,test
4402,Y3wrdPAeqjVI@5-195710-A-10@1-18631-A-23@3-146972-A-5.wav,Can you hear the sound of glass breaking in the audio?,no,test
4403,Y3wrdPAeqjVI@5-195710-A-10@1-18631-A-23.wav,Can you hear the sound of glass breaking in the audio?,no,test
4404,Y3wrdPAeqjVI@3-146972-A-5@1-18631-A-23@5-195710-A-10.wav,Can you detect the sound of rain in the audio?,yes,test
4405,Y3wrdPAeqjVI@3-146972-A-5@1-18631-A-23.wav,Can you detect the sound of rain in the audio?,no,test
4406,Y3wrdPAeqjVI@3-146972-A-5@1-18631-A-23@5-195710-A-10.wav,Can you detect the sound of cat in the audio?,yes,test
4407,Y3wrdPAeqjVI@3-146972-A-5@1-18631-A-23.wav,Can you detect the sound of cat in the audio?,yes,test
4408,Y3wrdPAeqjVI@3-146972-A-5@1-18631-A-23@5-195710-A-10.wav,Can you detect the sound of dog in the audio?,no,test
4409,Y3wrdPAeqjVI@3-146972-A-5@1-18631-A-23.wav,Can you detect the sound of dog in the audio?,no,test
4410,Y3wrdPAeqjVI@f1372_0_sigh@2-82274-B-5@5-195710-A-10.wav,Is there a sound of rain in the audio?,yes,test
4411,Y3wrdPAeqjVI@f1372_0_sigh@2-82274-B-5.wav,Is there a sound of rain in the audio?,no,test
4412,Y3wrdPAeqjVI@f1372_0_sigh@2-82274-B-5@5-195710-A-10.wav,Is there a sound of cat in the audio?,yes,test
4413,Y3wrdPAeqjVI@f1372_0_sigh@2-82274-B-5.wav,Is there a sound of cat in the audio?,yes,test
4414,Y3wrdPAeqjVI@f1372_0_sigh@2-82274-B-5@5-195710-A-10.wav,Is there a sound of dog in the audio?,no,test
4415,Y3wrdPAeqjVI@f1372_0_sigh@2-82274-B-5.wav,Is there a sound of dog in the audio?,no,test
4416,Y3wrdPAeqjVI@f1372_0_sigh@5-195710-A-10@2-82274-B-5.wav,Does the audio contain the sound of cat?,yes,test
